index,SOYBEAN,MILKWET,CORN,BTP,BUND,US10,EDOLLAR,CAC,DAX,NASDAQ,NOK,GOLD,SILVER,COPPER,ETHANOL,VIX
1971-12-03,,,,,,,,,,,,,-3.0319999999994,,,
1971-12-06,,,,,,,,,,,,,0.148208074669535,,,
1971-12-07,,,,,,,,,,,,,-0.550399999999206,,,
1971-12-08,,,,,,,,,,,,,-1.37600000000119,,,
1971-12-09,,,,,,,,,,,,,-2.20159999999927,,,
1971-12-10,,,,,,,,,,,,,0.275199999999847,,,
1971-12-13,,,,,,,,,,,,,1.92639999999942,,,
1971-12-14,,,,,,,,,,,,,-0.687999999999374,,,
1971-12-15,,,,,,,,,,,,,-0.687999999999863,,,
1971-12-16,,,,,,,,,,,,,-2.88960000000011,,,
1971-12-17,,,,,,,,,,,,,0.963200000000688,,,
1971-12-20,,,,,,,,,,,,,2.8863508999129,,,
1971-12-21,,,,,,,,,,,,,0.992000000000772,,,
1971-12-22,,,,,,,,,,,,,-0.248000000000744,,,
1971-12-23,,,,,,,,,,,,,-0.372000000000014,,,
1971-12-24,,,,,,,,,,,,,0,,,
1971-12-27,,,,,,,,,,,,,3.59600000000043,,,
1971-12-28,,,,,,,,,,,,,2.97600000000011,,,
1971-12-29,,,,,,,,,,,,,-2.35599999999935,,,
1971-12-30,,,,,,,,,,,,,0.247999999999422,,,
1971-12-31,,,,,,,,,,,,,0,,,
1972-01-03,,,,,,,,,,,,,-2.85199999999952,,,
1972-01-04,,,,,,,,,,,,,-2.8520000000004,,,
1972-01-05,,,,,,,,,,,,,0.120943991975112,,,
1972-01-06,,,,,,,,,,,,,-3.2247999999996,,,
1972-01-07,,,,,,,,,,,,,-1.44830070786418,,,
1972-01-10,,,,,,,,,,,,,-2.10000000000043,,,
1972-01-11,,,,,,,,,,,,,2.40000000000045,,,
1972-01-12,,,,,,,,,,,,,-1.30370225008026,,,
1972-01-13,,,,,,,,,,,,,1.09720000000074,,,
1972-01-14,,,,,,,,,,,,,-2.86959999999991,,,
1972-01-17,,,,,,,,,,,,,-2.36620429871963,,,
1972-01-18,,,,,,,,,,,,,0.50400000000036,,,
1972-01-19,,,,,,,,,,,,,1.65395614847541,,,
1972-01-20,,,,,,,,,,,,,-0.763200000000029,,,
1972-01-21,,,,,,,,,,,,,1.58999999999968,,,
1972-01-24,,,,,,,,,,,,,1.2063558131432,,,
1972-01-25,,,,,,,,,,,,,-0.552000000000282,,,
1972-01-26,,,,,,,,,,,,,0.386400000000276,,,
1972-01-27,,,,,,,,,,,,,-1.98720000000027,,,
1972-01-28,,,,,,,,,,,,,-1.37999999999973,,,
1972-01-31,,,,,,,,,,,,,0.219343755189401,,,
1972-02-01,,,,,,,,,,,,,-0.196799999999716,,,
1972-02-02,,,,,,,,,,,,,-0.442800000000017,,,
1972-02-03,,,,,,,,,,,,,0.541199999999787,,,
1972-02-04,,,,,,,,,,,,,0.367660172571712,,,
1972-02-07,,,,,,,,,,,,,-0.196799999999716,,,
1972-02-08,,,,,,,,,,,,,0.541199999999787,,,
1972-02-09,,,,,,,,,,,,,-0.590400000000022,,,
1972-02-10,,,,,,,,,,,,,-0.491999999999902,,,
1972-02-11,,,,,,,,,,,,,2.31239999999968,,,
1972-02-14,,,,,,,,,,,,,0.096630389951856,,,
1972-02-15,,,,,,,,,,,,,0.167999999999758,,,
1972-02-16,,,,,,,,,,,,,0,,,
1972-02-17,,,,,,,,,,,,,-0.421458621480023,,,
1972-02-18,,,,,,,,,,,,,-0.048000000000059,,,
1972-02-21,,,,,,,,,,,,,0,,,
1972-02-22,,,,,,,,,,,,,0.527999999999793,,,
1972-02-23,,,,,,,,,,,,,0.192000000000235,,,
1972-02-24,,,,,,,,,,,,,-0.14554054520834,,,
1972-02-25,,,,,,,,,,,,,1.68639999999994,,,
1972-02-28,,,,,,,,,,,,,0,,,
1972-02-29,,,,,,,,,,,,,-0.543999999999699,,,
1972-03-01,,,,,,,,,,,,,-1.25120000000018,,,
1972-03-02,,,,,,,,,,,,,-0.435200000000339,,,
1972-03-03,,,,,,,,,,,,,-1.14239999999946,,,
1972-03-06,,,,,,,,,,,,,-0.816000000000031,,,
1972-03-07,,,,,,,,,,,,,0.271999999999753,,,
1972-03-08,,,,,,,,,,,,,0.380800000000272,,,
1972-03-09,,,,,,,,,,,,,-0.652800000000025,,,
1972-03-10,,,,,,,,,,,,,-0.108800000000326,,,
1972-03-13,,,,,,,,,,,,,-0.217599999999686,,,
1972-03-14,,,,,,,,,,,,,1.08799999999978,,,
